TransactionID,Date,Amount,Type,Sender,Receiver,Location,Device,FraudLabel,Risk
TXN001755,2025-10-03 09:55:14.159082,42634,Subscription Payments,Sneha Iyer, Priya Gupta,Thane,iOS,0,Low
TXN001756,2025-10-04 00:13:14.159082,36866,Shopping,Anjali Verma,Kavita Reddy,Aurangabad,Android,1,Low
TXN001757,2025-10-06 23:49:14.159082,26805,QR Code Payments,Deepak Malhotra,Manish Tiwari,Kolkata,Android,0,Low
TXN001758,2025-10-03 19:35:14.159082,18887,Subscription Payments,Pooja Nair,Karan Kapoor,Jaipur,Android,1,Low
TXN001759,2025-10-03 01:35:14.159082,48945,QR Code Payments,Vijay Rao, Priya Gupta,Nashik,iOS,1,Low
TXN001760,2025-10-03 04:29:14.159082,26688,Bill Payment,Karan Kapoor, Priya Gupta,Meerut,Android,1,Low
TXN001761,2025-10-03 00:20:14.159082,26223,Shopping,Sunita Das,Neha Sharma,Nagpur,iOS,0,Low
TXN001762,2025-10-05 19:13:14.159082,33162,Subscription Payments,Kavita Reddy,Rohan Mehta,Lucknow,Android,0,Low
TXN001763,2025-10-04 16:36:14.159082,10277,P2P,Deepak Malhotra, Priya Gupta,Mumbai,iOS,0,Low
TXN001764,2025-10-07 17:06:14.159082,21827,Shopping,Amit Patel,Anita Sinha,Kanpur,iOS,0,Low
TXN001765,2025-10-07 07:04:14.159082,30320,P2P,Amit Patel,Rajesh Kumar,Lucknow,iOS,0,Low
TXN001766,2025-10-04 00:53:14.159082,9982,QR Code Payments,Rohan Mehta,Anjali Verma,Gwalior,iOS,0,Low
TXN001767,2025-10-07 10:53:14.159082,1236,Recharge,Vikram Joshi,Deepak Malhotra,Nashik,Android,0,Low
TXN001768,2025-10-07 20:52:14.159082,34932,Shopping,Kavita Reddy,Sneha Iyer,Hyderabad,iOS,0,Low
TXN001769,2025-10-03 17:30:14.159082,32066,QR Code Payments,Rohan Mehta,Amit Patel,Kochi,iOS,0,Low
TXN001770,2025-10-05 11:36:14.159082,7109,P2P,Kavita Reddy,Kavita Reddy,Mumbai,iOS,0,Low
TXN001771,2025-10-07 17:12:14.159082,13087,Bill Payment,Manish Tiwari, Priya Gupta,Gwalior,Android,0,Medium
TXN001772,2025-10-06 20:14:14.159082,37411,Bill Payment,Amit Patel,Ravi Singh,Mumbai,Android,0,Low
TXN001773,2025-10-08 08:35:14.159082,31675,Recharge,Deepak Malhotra,Vijay Rao,Lucknow,Android,0,Medium
TXN001774,2025-10-07 05:13:14.159082,1107,Shopping,Vijay Rao,Karan Kapoor,Bhopal,Android,0,Medium
TXN001775,2025-10-07 09:50:14.159082,5545,Shopping, Priya Gupta,Ravi Singh,Nagpur,Android,0,Low
TXN001776,2025-10-07 14:00:14.159082,10806,Shopping,Amit Patel,Pooja Nair,Delhi,Android,0,Low
TXN001777,2025-10-05 11:18:14.159082,47617,QR Code Payments,Rajesh Kumar,Rajesh Kumar,Agra,iOS,0,High
TXN001778,2025-10-01 18:37:14.159082,44586,Recharge,Meena Kumari,Neha Sharma,Ahmedabad,iOS,0,Low
TXN001779,2025-10-04 02:19:14.159082,29357,Shopping,Ravi Singh,Deepak Malhotra,Bhopal,iOS,0,Medium
TXN001780,2025-10-04 12:14:14.159082,21836,QR Code Payments,Amit Patel,Ravi Singh,Kochi,Android,0,Low
TXN001781,2025-10-07 23:05:14.159082,42307,Bill Payment,Aakash Choudhary,Deepak Malhotra,Surat,iOS,0,Low
TXN001782,2025-10-02 15:49:14.159082,13381,P2P,Amit Patel,Meena Kumari,Indore,iOS,0,Low
TXN001783,2025-10-02 03:08:14.159082,1535,QR Code Payments,Sneha Iyer,Rajesh Kumar,Agra,Android,0,Low
TXN001784,2025-10-01 16:39:14.159082,33439,Bill Payment,Rohan Mehta,Anjali Verma,Nagpur,iOS,0,Low
TXN001785,2025-10-03 15:14:14.159082,35250,Bill Payment,Anjali Verma,Meena Kumari,Ahmedabad,Android,0,Low
TXN001786,2025-10-07 17:19:14.159082,25921,P2P,Vijay Rao,Sunita Das,Lucknow,iOS,0,High
TXN001787,2025-10-08 11:10:14.159082,26760,Bill Payment, Priya Gupta,Pooja Nair,Patna,Android,0,Medium
TXN001788,2025-10-02 11:57:14.159082,5184,Recharge,Manish Tiwari,Vijay Rao,Chennai,Android,0,Low
TXN001789,2025-10-08 11:46:14.159082,16761,P2P,Aakash Choudhary,Anjali Verma,Kochi,Android,0,Medium
TXN001790,2025-10-02 07:21:14.159082,13607,Bill Payment,Aakash Choudhary,Ravi Singh,Visakhapatnam,iOS,0,Medium
TXN001791,2025-10-08 10:52:14.159082,7159,Subscription Payments,Anjali Verma,Ravi Singh,Indore,iOS,0,High
TXN001792,2025-10-05 14:18:14.159082,18371,QR Code Payments,Karan Kapoor,Ravi Singh,Hyderabad,Android,0,Low
TXN001793,2025-10-02 05:11:14.159082,45639,Bill Payment,Aakash Choudhary,Ravi Singh,Madurai,Android,0,Medium
TXN001794,2025-10-05 13:54:14.159082,7591,Recharge,Amit Patel,Vijay Rao,Kanpur,iOS,0,Low
TXN001795,2025-10-03 20:22:14.159082,47395,Shopping,Rohan Mehta,Karan Kapoor,Agra,iOS,0,Low
TXN001796,2025-10-04 04:19:14.159082,14959,Bill Payment,Suresh Yadav,Karan Kapoor,Kanpur,Android,0,High
TXN001797,2025-10-07 05:42:14.159082,8173,Shopping,Ravi Singh,Deepak Malhotra,Vadodara,iOS,0,Low
TXN001798,2025-10-03 10:56:14.159082,9177,Subscription Payments,Pooja Nair,Kavita Reddy,Vadodara,iOS,0,Low
TXN001799,2025-10-05 06:59:14.159082,21053,Bill Payment,Ravi Singh,Karan Kapoor,Agra,iOS,0,Medium
TXN001800,2025-10-06 19:35:14.159082,11483,P2P,Aakash Choudhary,Amit Patel,Kochi,Android,0,Low
TXN001801,2025-10-05 22:24:14.159082,49246,Shopping,Deepak Malhotra,Ravi Singh,Aurangabad,Android,1,Medium
TXN001802,2025-10-03 07:02:14.159082,2453,Subscription Payments,Ravi Singh,Rohan Mehta,Kochi,iOS,0,Medium
TXN001803,2025-10-04 02:36:14.159082,23921,P2P,Rajesh Kumar, Priya Gupta,Lucknow,Android,0,Low
TXN001804,2025-10-06 14:26:14.159082,37667,P2P,Pooja Nair,Sneha Iyer,Mumbai,iOS,0,Low
TXN001805,2025-10-03 05:01:14.159082,49938,P2P,Ravi Singh, Priya Gupta,Thane,iOS,0,Medium
TXN001806,2025-10-03 07:51:14.159082,24960,P2P,Vijay Rao,Anita Sinha,Gwalior,Android,0,Low
TXN001807,2025-10-07 00:34:14.159082,21295,Bill Payment,Karan Kapoor,Deepak Malhotra,Jaipur,Android,1,High
TXN001808,2025-10-03 10:53:14.159082,12039,QR Code Payments,Suresh Yadav,Meena Kumari,Patna,Android,0,Medium
TXN001809,2025-10-05 09:27:14.159082,25438,Bill Payment,Neha Sharma,Kavita Reddy,Visakhapatnam,iOS,0,Low
TXN001810,2025-10-08 07:47:14.159082,21830,Bill Payment,Pooja Nair,Aakash Choudhary,Lucknow,iOS,0,Low
TXN001811,2025-10-04 08:33:14.159082,21527,Subscription Payments,Deepak Malhotra,Anita Sinha,Meerut,Android,0,High
TXN001812,2025-10-08 04:30:14.159082,35296,Subscription Payments,Anjali Verma,Anjali Verma,Bangalore,Android,1,Low
TXN001813,2025-10-04 12:12:14.159082,27183,QR Code Payments,Ravi Singh,Amit Patel,Raipur,Android,0,Low
TXN001814,2025-10-06 09:20:14.159082,21610,Subscription Payments,Vikram Joshi,Vijay Rao,Raipur,iOS,0,Medium
TXN001815,2025-10-02 07:59:14.159082,44164,Recharge,Meena Kumari,Deepak Malhotra,Hyderabad,iOS,0,Medium
TXN001816,2025-10-04 08:11:14.159082,7913,QR Code Payments,Aakash Choudhary,Aakash Choudhary,Patna,iOS,0,Low
TXN001817,2025-10-03 16:02:14.159082,31698,Subscription Payments, Priya Gupta,Aakash Choudhary,Bangalore,Android,0,Low
TXN001818,2025-10-02 17:46:14.159082,47282,QR Code Payments,Aakash Choudhary,Rajesh Kumar,Thane,Android,0,Low
TXN001819,2025-10-06 20:07:14.159082,27670,Bill Payment,Suresh Yadav,Neha Sharma,Indore,iOS,0,Medium
TXN001820,2025-10-05 04:41:14.159082,27182,Bill Payment,Rohan Mehta, Priya Gupta,Bhopal,Android,0,Medium
TXN001821,2025-10-08 00:16:14.159082,29341,QR Code Payments,Deepak Malhotra,Sneha Iyer,Pune,Android,0,High
TXN001822,2025-10-04 10:14:14.159082,30778,Recharge,Anita Sinha,Meena Kumari,Coimbatore,Android,0,Low
TXN001823,2025-10-02 01:18:14.159082,44669,Recharge,Pooja Nair,Vijay Rao,Visakhapatnam,Android,0,Medium
TXN001824,2025-10-05 03:41:14.159082,11845,QR Code Payments,Aakash Choudhary,Amit Patel,Raipur,iOS,0,High
TXN001825,2025-10-07 20:00:14.159082,26129,Subscription Payments, Priya Gupta,Meena Kumari,Visakhapatnam,Android,0,Low
TXN001826,2025-10-02 04:08:14.159082,13125,Shopping,Aakash Choudhary,Kavita Reddy,Coimbatore,iOS,0,Low
TXN001827,2025-10-01 18:46:14.159082,36224,Recharge,Sneha Iyer,Meena Kumari,Hyderabad,iOS,0,Medium
TXN001828,2025-10-07 18:37:14.159082,14388,P2P,Rohan Mehta,Anjali Verma,Raipur,Android,0,Low
TXN001829,2025-10-02 18:58:14.159082,23750,Bill Payment,Anita Sinha,Karan Kapoor,Kanpur,iOS,0,Low
TXN001830,2025-10-04 09:18:14.159082,6640,QR Code Payments,Kavita Reddy,Deepak Malhotra,Bhopal,iOS,0,Low
TXN001831,2025-10-02 10:03:14.159082,32332,P2P,Sneha Iyer,Ravi Singh,Gwalior,Android,0,Low
TXN001832,2025-10-04 18:03:14.159082,16522,QR Code Payments,Rohan Mehta,Rohan Mehta,Aurangabad,iOS,0,Low
TXN001833,2025-10-07 03:30:14.159082,3442,Bill Payment,Amit Patel, Priya Gupta,Ahmedabad,iOS,1,Low
TXN001834,2025-10-05 03:08:14.159082,41946,Bill Payment,Anjali Verma,Aakash Choudhary,Kanpur,iOS,0,High
TXN001835,2025-10-03 10:09:14.159082,35712,Recharge,Pooja Nair,Rohan Mehta,Pune,iOS,0,Medium
TXN001836,2025-10-06 07:59:14.159082,10496,Recharge,Vijay Rao,Neha Sharma,Thane,iOS,0,Medium
TXN001837,2025-10-02 09:44:14.159082,17582,P2P,Vikram Joshi,Anjali Verma,Vijayawada,iOS,0,Low
TXN001838,2025-10-07 20:07:14.159082,23511,QR Code Payments,Aakash Choudhary,Anita Sinha,Nashik,iOS,0,Medium
TXN001839,2025-10-08 08:50:14.159082,46866,Bill Payment,Sneha Iyer,Manish Tiwari,Aurangabad,iOS,0,Medium
TXN001840,2025-10-04 00:38:14.159082,13361,P2P,Sunita Das,Manish Tiwari,Visakhapatnam,Android,0,Low
TXN001841,2025-10-01 19:41:14.159082,3193,Shopping,Rajesh Kumar,Sunita Das,Thane,Android,0,Low
TXN001842,2025-10-03 01:04:14.159082,11822,P2P,Neha Sharma,Anita Sinha,Lucknow,Android,0,Low
TXN001843,2025-10-02 07:13:14.159082,22142,Subscription Payments,Anita Sinha,Anjali Verma,Jaipur,iOS,0,Medium
TXN001844,2025-10-06 00:31:14.159082,44513,P2P,Meena Kumari,Pooja Nair,Bangalore,iOS,0,Low
TXN001845,2025-10-08 06:20:14.159082,47951,Subscription Payments,Aakash Choudhary,Manish Tiwari,Meerut,iOS,0,Medium
TXN001846,2025-10-03 23:51:14.159082,28187,Subscription Payments,Vikram Joshi,Kavita Reddy,Indore,Android,0,Low
TXN001847,2025-10-07 14:11:14.159082,32447,Subscription Payments,Pooja Nair,Anita Sinha,Surat,Android,0,Low
TXN001848,2025-10-07 13:45:14.159082,33856,Shopping,Vijay Rao,Rajesh Kumar,Aurangabad,Android,1,Medium
TXN001849,2025-10-06 21:23:14.159082,39314,P2P,Neha Sharma,Ravi Singh,Mumbai,iOS,1,Low
TXN001850,2025-10-06 17:38:14.159082,16435,P2P,Anjali Verma,Ravi Singh,Mumbai,Android,0,Low
TXN001851,2025-10-04 05:11:14.159082,28702,Shopping,Kavita Reddy,Karan Kapoor,Bhopal,Android,0,High
TXN001852,2025-10-03 17:52:14.159082,49001,Bill Payment,Suresh Yadav,Kavita Reddy,Jaipur,iOS,0,Medium
TXN001853,2025-10-04 18:55:14.159082,34550,Recharge,Amit Patel,Karan Kapoor,Jodhpur,Android,0,Low
TXN001854,2025-10-04 20:08:14.159082,32296,P2P,Pooja Nair,Aakash Choudhary,Surat,iOS,1,Low
TXN001855,2025-10-07 16:17:14.159082,5726,Recharge,Anjali Verma,Sneha Iyer,Kolkata,Android,0,Low
TXN001856,2025-10-07 19:23:14.159082,7524,QR Code Payments,Vikram Joshi,Suresh Yadav,Jaipur,iOS,0,Medium
TXN001857,2025-10-04 00:11:14.159082,12957,QR Code Payments,Rajesh Kumar,Manish Tiwari,Surat,iOS,0,Low
TXN001858,2025-10-05 19:15:14.159082,45023,Shopping,Vijay Rao,Sneha Iyer,Agra,iOS,0,Low
TXN001859,2025-10-04 02:48:14.159082,20082,QR Code Payments,Rohan Mehta,Ravi Singh,Nashik,iOS,0,Low
TXN001860,2025-10-03 11:29:14.159082,11525,QR Code Payments,Sunita Das,Karan Kapoor,Mumbai,iOS,0,Medium
TXN001861,2025-10-05 22:34:14.159082,2080,Bill Payment, Priya Gupta,Karan Kapoor,Ahmedabad,Android,0,Medium
TXN001862,2025-10-03 00:13:14.159082,48390,Bill Payment,Sneha Iyer,Anita Sinha,Madurai,iOS,0,High
TXN001863,2025-10-06 01:15:14.159082,26531,Bill Payment,Sunita Das,Rohan Mehta,Jaipur,iOS,0,Low
TXN001864,2025-10-06 02:05:14.159082,19540,QR Code Payments,Deepak Malhotra, Priya Gupta,Bhopal,iOS,0,Medium
TXN001865,2025-10-06 07:27:14.159082,41852,Shopping,Neha Sharma,Deepak Malhotra,Mumbai,iOS,0,Low
TXN001866,2025-10-06 02:01:14.159082,17275,Subscription Payments,Vijay Rao,Sunita Das,Hyderabad,Android,0,Low
TXN001867,2025-10-01 18:40:14.159082,48751,Subscription Payments,Aakash Choudhary,Aakash Choudhary,Nashik,iOS,1,Medium
TXN001868,2025-10-04 17:35:14.159082,26485,Recharge,Neha Sharma,Neha Sharma,Ahmedabad,Android,0,Low
TXN001869,2025-10-02 21:25:14.159082,38258,Subscription Payments,Rajesh Kumar,Meena Kumari,Thane,iOS,0,Low
TXN001870,2025-10-07 01:59:14.159082,23119,Subscription Payments,Sneha Iyer,Karan Kapoor,Jodhpur,iOS,0,Medium
TXN001871,2025-10-04 09:42:14.159082,18739,Bill Payment,Rajesh Kumar,Manish Tiwari,Chennai,Android,0,Low
TXN001872,2025-10-05 11:35:14.159082,20094,Bill Payment,Anita Sinha,Suresh Yadav,Jaipur,Android,0,Low
TXN001873,2025-10-03 18:08:14.159082,34475,QR Code Payments,Amit Patel,Pooja Nair,Delhi,Android,0,Low
TXN001874,2025-10-07 12:18:14.159082,21663,Recharge,Vijay Rao,Manish Tiwari,Jaipur,iOS,1,Low
TXN001875,2025-10-07 18:17:14.159082,39441,P2P,Suresh Yadav,Karan Kapoor,Lucknow,Android,0,High
TXN001876,2025-10-04 07:02:14.159082,5876,Recharge,Vikram Joshi,Vijay Rao,Meerut,iOS,1,Low
TXN001877,2025-10-07 04:32:14.159082,36544,Recharge,Deepak Malhotra,Deepak Malhotra,Bangalore,Android,1,Medium
TXN001878,2025-10-05 19:50:14.159082,3480,Shopping,Meena Kumari,Suresh Yadav,Kolkata,Android,1,Low
TXN001879,2025-10-04 19:09:14.159082,8811,QR Code Payments,Rajesh Kumar,Pooja Nair,Gwalior,iOS,0,Low
TXN001880,2025-10-06 15:11:14.159082,8882,Shopping,Neha Sharma,Ravi Singh,Lucknow,Android,0,Low
TXN001881,2025-10-02 13:10:14.159082,17534,Recharge,Neha Sharma,Aakash Choudhary,Indore,Android,0,Medium
TXN001882,2025-10-04 09:26:14.159082,46865,Recharge,Anjali Verma,Rajesh Kumar,Kanpur,iOS,0,Low
TXN001883,2025-10-03 04:30:14.159082,20117,Recharge,Rohan Mehta,Vijay Rao,Patna,iOS,0,Medium
TXN001884,2025-10-07 16:52:14.159082,30807,Subscription Payments,Rohan Mehta,Anjali Verma,Hyderabad,iOS,0,Low
TXN001885,2025-10-05 13:49:14.159082,39210,Shopping,Vijay Rao,Vikram Joshi,Nagpur,Android,0,High
TXN001886,2025-10-04 17:36:14.159082,17443,Recharge,Pooja Nair,Rohan Mehta,Surat,Android,1,Medium
TXN001887,2025-10-03 05:59:14.159082,38927,Bill Payment,Vijay Rao,Amit Patel,Coimbatore,Android,0,Medium
TXN001888,2025-10-07 14:22:14.159082,41752,QR Code Payments,Kavita Reddy,Rohan Mehta,Bhopal,Android,0,Medium
TXN001889,2025-10-06 17:07:14.159082,5755,QR Code Payments, Priya Gupta,Anjali Verma,Kolkata,Android,0,Low
TXN001890,2025-10-02 03:43:14.159082,44959,Bill Payment,Ravi Singh,Anjali Verma,Mumbai,iOS,0,Medium
TXN001891,2025-10-06 23:49:14.159082,15351,QR Code Payments,Meena Kumari,Pooja Nair,Kanpur,Android,0,Low
TXN001892,2025-10-03 18:14:14.159082,626,Subscription Payments,Meena Kumari,Kavita Reddy,Raipur,iOS,1,Low
TXN001893,2025-10-04 14:43:14.159082,3324,Subscription Payments,Suresh Yadav,Manish Tiwari,Jaipur,Android,0,Low
TXN001894,2025-10-07 08:45:14.159082,47937,P2P,Pooja Nair,Rajesh Kumar,Kolkata,iOS,0,Low
TXN001895,2025-10-06 15:33:14.159082,11636,P2P,Sunita Das,Neha Sharma,Raipur,Android,0,Low
TXN001896,2025-10-07 12:41:14.159082,28641,P2P,Pooja Nair,Karan Kapoor,Kochi,Android,0,Low
TXN001897,2025-10-01 19:53:14.159082,13647,QR Code Payments,Pooja Nair,Rohan Mehta,Vadodara,iOS,0,Low
TXN001898,2025-10-02 19:09:14.159082,34631,Subscription Payments,Vijay Rao,Neha Sharma,Indore,Android,0,Low
TXN001899,2025-10-04 13:05:14.159082,8812,Subscription Payments,Sneha Iyer,Kavita Reddy,Patna,iOS,0,Low
TXN001900,2025-10-08 06:43:14.159082,38665,Subscription Payments,Pooja Nair,Amit Patel,Mumbai,Android,0,High
TXN001901,2025-10-04 22:11:14.159082,9308,Bill Payment,Sunita Das,Neha Sharma,Coimbatore,Android,0,High
TXN001902,2025-10-03 12:45:14.159082,5209,Subscription Payments,Meena Kumari,Aakash Choudhary,Nashik,iOS,0,High
TXN001903,2025-10-02 21:22:14.159082,49368,Bill Payment,Vikram Joshi,Ravi Singh,Thane,Android,1,Low
TXN001904,2025-10-06 20:09:14.159082,35301,P2P,Vijay Rao,Meena Kumari,Ahmedabad,iOS,0,Low
TXN001905,2025-10-02 10:36:14.159082,17067,P2P,Vikram Joshi,Pooja Nair,Lucknow,Android,0,High
TXN001906,2025-10-03 17:46:14.159082,29859,QR Code Payments,Manish Tiwari, Priya Gupta,Thane,Android,0,High
TXN001907,2025-10-05 11:07:14.159082,20272,P2P,Deepak Malhotra,Rohan Mehta,Kochi,Android,1,Medium
TXN001908,2025-10-06 12:14:14.159082,37035,QR Code Payments,Meena Kumari,Neha Sharma,Gwalior,Android,1,Low
TXN001909,2025-10-01 19:34:14.159082,26689,Recharge,Sunita Das,Kavita Reddy,Aurangabad,Android,0,Low
TXN001910,2025-10-03 08:04:14.159082,30115,Recharge,Pooja Nair,Amit Patel,Raipur,Android,0,Medium
TXN001911,2025-10-02 06:51:14.159082,29109,Shopping,Kavita Reddy,Kavita Reddy,Visakhapatnam,Android,0,Low
TXN001912,2025-10-01 19:22:14.159082,17873,QR Code Payments,Vijay Rao,Rohan Mehta,Ahmedabad,iOS,0,Low
TXN001913,2025-10-05 11:55:14.159082,41225,Shopping,Meena Kumari,Rohan Mehta,Jodhpur,Android,0,Medium
TXN001914,2025-10-04 01:06:14.159082,26243,Shopping,Deepak Malhotra,Sneha Iyer,Ahmedabad,Android,0,Medium
TXN001915,2025-10-01 23:08:14.159082,6254,Recharge, Priya Gupta,Amit Patel,Kolkata,Android,0,Low
TXN001916,2025-10-06 07:46:14.159082,21904,QR Code Payments,Meena Kumari,Karan Kapoor,Kolkata,iOS,1,Low
TXN001917,2025-10-07 14:23:14.159082,41788,Recharge,Rohan Mehta,Pooja Nair,Nagpur,iOS,0,High
TXN001918,2025-10-02 17:25:14.159082,20681,Shopping,Sneha Iyer,Aakash Choudhary,Nashik,Android,0,Low
TXN001919,2025-10-02 17:48:14.159082,30187,QR Code Payments,Aakash Choudhary,Anjali Verma,Coimbatore,Android,0,Medium
TXN001920,2025-10-06 19:43:14.159082,33081,Shopping,Sunita Das,Manish Tiwari,Bangalore,Android,0,Medium
TXN001921,2025-10-03 20:13:14.159082,3862,Subscription Payments,Manish Tiwari,Rohan Mehta,Coimbatore,iOS,0,Medium
TXN001922,2025-10-06 15:55:14.159082,46267,QR Code Payments,Sunita Das,Manish Tiwari,Patna,Android,0,Medium
TXN001923,2025-10-03 06:49:14.159082,9868,QR Code Payments,Suresh Yadav,Sunita Das,Visakhapatnam,iOS,0,Low
TXN001924,2025-10-03 14:42:14.159082,43508,Shopping,Amit Patel,Amit Patel,Jaipur,Android,0,Low
TXN001925,2025-10-05 22:32:14.159082,39599,Subscription Payments,Sunita Das,Anjali Verma,Gwalior,iOS,0,Low
TXN001926,2025-10-07 22:34:14.159082,38659,Bill Payment,Meena Kumari, Priya Gupta,Gwalior,iOS,0,Low
TXN001927,2025-10-07 23:27:14.160078,48690,Recharge,Suresh Yadav,Suresh Yadav,Agra,Android,0,Low
TXN001928,2025-10-02 06:30:14.160078,8883,Shopping,Aakash Choudhary,Neha Sharma,Nagpur,Android,0,Low
TXN001929,2025-10-02 21:45:14.160078,46489,QR Code Payments,Vijay Rao,Pooja Nair,Chennai,Android,0,Medium
TXN001930,2025-10-02 22:46:14.160078,29881,Recharge,Suresh Yadav,Neha Sharma,Kanpur,Android,0,Low
TXN001931,2025-10-04 22:59:14.160078,30911,Recharge,Anita Sinha,Suresh Yadav,Vadodara,Android,0,Low
TXN001932,2025-10-06 06:32:14.160078,48887,Recharge,Manish Tiwari,Sunita Das,Kolkata,Android,0,Low
TXN001933,2025-10-08 07:45:14.160078,35588,Bill Payment,Rajesh Kumar,Anita Sinha,Agra,Android,0,Low
TXN001934,2025-10-08 07:05:14.160078,9005,P2P,Neha Sharma,Manish Tiwari,Indore,iOS,0,Low
TXN001935,2025-10-03 22:21:14.160078,9227,Shopping,Vikram Joshi,Rohan Mehta,Patna,Android,1,Low
TXN001936,2025-10-08 12:16:14.160078,22531,P2P,Vikram Joshi,Anita Sinha,Kanpur,Android,0,Low
TXN001937,2025-10-05 13:27:14.160078,49253,P2P,Vijay Rao,Ravi Singh,Vadodara,iOS,0,Medium
TXN001938,2025-10-07 19:11:14.160078,6468,P2P,Sneha Iyer,Amit Patel,Ahmedabad,Android,0,High
TXN001939,2025-10-02 05:40:14.160078,27524,Recharge, Priya Gupta,Sunita Das,Bangalore,Android,0,High
TXN001940,2025-10-08 11:31:14.160078,46924,Subscription Payments,Sunita Das, Priya Gupta,Madurai,Android,0,Low
TXN001941,2025-10-08 09:39:14.160078,45104,Recharge, Priya Gupta,Amit Patel,Nagpur,Android,0,Low
TXN001942,2025-10-03 03:41:14.160078,18433,Recharge,Ravi Singh,Karan Kapoor,Ahmedabad,iOS,0,Low
TXN001943,2025-10-06 19:57:14.160078,23216,QR Code Payments,Rohan Mehta,Ravi Singh,Hyderabad,iOS,0,Low
TXN001944,2025-10-07 21:10:14.160078,47319,QR Code Payments,Suresh Yadav,Vikram Joshi,Indore,Android,1,Low
TXN001945,2025-10-05 13:16:14.160078,43301,P2P,Aakash Choudhary,Vijay Rao,Gwalior,Android,0,Low
TXN001946,2025-10-04 12:00:14.160078,15625,Recharge,Rohan Mehta,Aakash Choudhary,Nagpur,iOS,0,Medium
TXN001947,2025-10-03 21:38:14.160078,23498,P2P,Sunita Das,Rohan Mehta,Bhopal,Android,0,Low
TXN001948,2025-10-05 10:25:14.160078,32957,QR Code Payments,Meena Kumari,Karan Kapoor,Bhopal,iOS,1,Low
TXN001949,2025-10-02 04:46:14.160078,10461,Subscription Payments,Anjali Verma,Sunita Das,Madurai,iOS,0,Low
TXN001950,2025-10-03 17:22:14.160078,16469,Shopping,Aakash Choudhary,Vikram Joshi,Agra,iOS,0,Low
TXN001951,2025-10-01 14:46:14.160078,3141,P2P,Deepak Malhotra,Amit Patel,Vadodara,Android,1,Medium
TXN001952,2025-10-05 19:09:14.160078,205,Subscription Payments,Pooja Nair,Sneha Iyer,Vadodara,Android,0,Low
TXN001953,2025-10-06 20:01:14.160078,9178,Shopping,Vijay Rao,Kavita Reddy,Jodhpur,Android,0,Low
TXN001954,2025-10-01 23:05:14.160078,25103,Bill Payment,Ravi Singh,Meena Kumari,Bangalore,iOS,0,Low
TXN001955,2025-10-05 02:35:14.160078,6190,P2P,Sunita Das,Vijay Rao,Kanpur,Android,0,Low
TXN001956,2025-10-06 18:49:14.160078,38950,P2P,Anita Sinha,Vikram Joshi,Surat,Android,1,Low
TXN001957,2025-10-02 07:58:14.160078,49886,Bill Payment, Priya Gupta,Meena Kumari,Raipur,iOS,0,High
TXN001958,2025-10-06 21:41:14.160078,2025,Bill Payment,Aakash Choudhary,Anjali Verma,Jaipur,Android,1,High
TXN001959,2025-10-04 13:16:14.160078,18540,P2P,Sunita Das,Sunita Das,Bangalore,Android,1,Medium
TXN001960,2025-10-02 23:34:14.160078,39785,Bill Payment,Kavita Reddy,Sneha Iyer,Nagpur,Android,0,Low
TXN001961,2025-10-07 13:58:14.160078,26115,Recharge,Pooja Nair,Vikram Joshi,Jaipur,iOS,0,Low
TXN001962,2025-10-02 16:54:14.160078,33420,Shopping,Karan Kapoor,Meena Kumari,Surat,Android,0,Low
TXN001963,2025-10-08 12:22:14.160078,25391,Shopping,Sunita Das,Vikram Joshi,Bhopal,iOS,0,Medium
TXN001964,2025-10-06 14:49:14.160078,36779,Shopping,Sneha Iyer,Meena Kumari,Thane,iOS,0,Medium
TXN001965,2025-10-03 01:30:14.160078,26389,Recharge,Meena Kumari,Karan Kapoor,Hyderabad,iOS,0,Medium
TXN001966,2025-10-07 05:08:14.160078,3489,Bill Payment,Rajesh Kumar,Manish Tiwari,Lucknow,Android,0,Low
TXN001967,2025-10-06 09:41:14.160078,25783,Subscription Payments,Ravi Singh, Priya Gupta,Surat,Android,0,Low
TXN001968,2025-10-04 23:32:14.160078,13729,Bill Payment,Aakash Choudhary,Kavita Reddy,Pune,Android,0,Low
TXN001969,2025-10-05 04:39:14.160078,24926,P2P,Aakash Choudhary,Rajesh Kumar,Jodhpur,iOS,1,Low
TXN001970,2025-10-04 10:21:14.160078,35298,QR Code Payments,Neha Sharma,Meena Kumari,Thane,iOS,0,Low
TXN001971,2025-10-07 20:34:14.160078,26730,Shopping,Anita Sinha,Anjali Verma,Visakhapatnam,Android,1,Low
TXN001972,2025-10-02 19:26:14.160078,33326,Bill Payment,Neha Sharma,Meena Kumari,Vijayawada,iOS,0,Medium
TXN001973,2025-10-05 04:10:14.160078,46263,Subscription Payments,Deepak Malhotra,Rajesh Kumar,Visakhapatnam,Android,0,Low
TXN001974,2025-10-06 03:07:14.160078,33075,P2P,Aakash Choudhary,Sneha Iyer,Coimbatore,Android,0,Low
TXN001975,2025-10-08 03:53:14.160078,999,Recharge,Vijay Rao,Deepak Malhotra,Surat,Android,0,Low
TXN001976,2025-10-06 07:30:14.160078,11753,Recharge,Pooja Nair, Priya Gupta,Surat,Android,0,Low
TXN001977,2025-10-04 00:04:14.160078,28061,Subscription Payments,Sneha Iyer,Rohan Mehta,Thane,Android,0,Medium
